date,key,mobility_driving,mobility_transit,mobility_walking,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential
2020-05-25,US_ND_38061,9.82,,,,,,,,
2020-05-25,US_ND_38077,11.52,,,,,,,,
2020-05-25,US_ND_38089,39.73,,,,,,,,
2020-05-25,US_ND_38093,57.56,,,,,,,,
2020-05-25,US_ND_38101,44.71,,,,,,,,
2020-05-25,US_ND_38105,-5.79,,,,,,,,
2020-05-25,US_NE,8.17,,,,,,,,
2020-05-25,US_NE_31001,6.97,,,,,,,,
2020-05-25,US_NE_31019,36.96,,,,,,,,
2020-05-25,US_NE_31025,43.88,,,,,,,,
2020-05-25,US_NE_31043,16.67,,,,,,,,
2020-05-25,US_NE_31047,96.96,,,,,,,,
2020-05-25,US_NE_31053,10.59,,,,,,,,
2020-05-25,US_NE_31055,-7.19,,,,,,,,
2020-05-25,US_NE_31067,18.68,,,,,,,,
2020-05-25,US_NE_31079,24.83,,,,,,,,
2020-05-25,US_NE_31101,201.8,,,,,,,,
2020-05-25,US_NE_31109,-7.98,,,,,,,,
2020-05-25,US_NE_31111,91.23,,,,,,,,
2020-05-25,US_NE_31119,2.89,,,,,,,,
2020-05-25,US_NE_31131,64.27,,,,,,,,
2020-05-25,US_NE_31141,17.35,,,,,,,,
2020-05-25,US_NE_31153,12.8,,,,,,,,
2020-05-25,US_NE_31155,38.77,,,,,,,,
2020-05-25,US_NE_31157,41.99,,,,,,,,
2020-05-25,US_NE_31159,30.21,,,,,,,,
2020-05-25,US_NE_31177,9.93,,,,,,,,
2020-05-25,US_NE_31185,44.47,,,,,,,,
2020-05-25,US_NH,10.92,,,,,,,,
2020-05-25,US_NH_33001,88.32,,,,,,,,
2020-05-25,US_NH_33003,82.55,,,,,,,,
2020-05-25,US_NH_33005,30.47,,,,,,,,
2020-05-25,US_NH_33007,77.96,,,,,,,,
2020-05-25,US_NH_33009,12.29,,,,,,,,
2020-05-25,US_NH_33011,0.48,,,,,,,,
2020-05-25,US_NH_33013,0.7,,,,,,,,
2020-05-25,US_NH_33015,3.36,,,,,,,,
2020-05-25,US_NH_33017,12.14,,,,,,,,
2020-05-25,US_NH_33019,25.54,,,,,,,,
2020-05-25,US_NJ,-13.82,,,,,,,,
2020-05-25,US_NJ_34001,16.59,,,,,,,,
2020-05-25,US_NJ_34003,-25.66,,,,,,,,
2020-05-25,US_NJ_34005,-19.15,,,,,,,,
2020-05-25,US_NJ_34007,-14.52,,,,,,,,
2020-05-25,US_NJ_34009,328.51,,,,,,,,
2020-05-25,US_NJ_34011,11.48,,,,,,,,
2020-05-25,US_NJ_34013,-26.06,,,,,,,,
2020-05-25,US_NJ_34015,-13.28,,,,,,,,
2020-05-25,US_NJ_34017,-21.26,,,,,,,,
2020-05-25,US_NJ_34019,-3.89,,,,,,,,
2020-05-25,US_NJ_34021,-28.45,,,,,,,,
2020-05-25,US_NJ_34023,-24.2,,,,,,,,
2020-05-25,US_NJ_34025,6.02,,,,,,,,
2020-05-25,US_NJ_34027,-27.29,,,,,,,,
2020-05-25,US_NJ_34029,28.75,,,,,,,,
2020-05-25,US_NJ_34031,-23.39,,,,,,,,
2020-05-25,US_NJ_34033,2.8,,,,,,,,
2020-05-25,US_NJ_34035,-27.31,,,,,,,,
2020-05-25,US_NJ_34037,17.2,,,,,,,,
2020-05-25,US_NJ_34039,-22.21,,,,,,,,
2020-05-25,US_NJ_34041,20.32,,,,,,,,
2020-05-25,US_NM,-0.06,,,,,,,,
2020-05-25,US_NM_35001,-20.18,,,,,,,,
2020-05-25,US_NM_35005,29.8,,,,,,,,
2020-05-25,US_NM_35006,62.15,,,,,,,,
2020-05-25,US_NM_35007,133.33,,,,,,,,
2020-05-25,US_NM_35009,4.66,,,,,,,,
2020-05-25,US_NM_35013,5.54,,,,,,,,
2020-05-25,US_NM_35015,-40.36,,,,,,,,
2020-05-25,US_NM_35017,69.69,,,,,,,,
2020-05-25,US_NM_35019,68.72,,,,,,,,
2020-05-25,US_NM_35023,64.27,,,,,,,,
2020-05-25,US_NM_35025,-31.23,,,,,,,,
2020-05-25,US_NM_35027,96.23,,,,,,,,
2020-05-25,US_NM_35029,41.18,,,,,,,,
2020-05-25,US_NM_35031,38.08,,,,,,,,
2020-05-25,US_NM_35035,45.89,,,,,,,,
2020-05-25,US_NM_35037,56.9,,,,,,,,
2020-05-25,US_NM_35039,72.85,,,,,,,,
2020-05-25,US_NM_35041,6.4,,,,,,,,
2020-05-25,US_NM_35043,9.83,,,,,,,,
2020-05-25,US_NM_35045,32.16,,,,,,,,
2020-05-25,US_NM_35047,92.03,,,,,,,,
2020-05-25,US_NM_35049,-5.42,,,,,,,,
2020-05-25,US_NM_35053,25.26,,,,,,,,
2020-05-25,US_NM_35055,56.77,,,,,,,,
2020-05-25,US_NM_35057,50.69,,,,,,,,
2020-05-25,US_NM_35061,5.79,,,,,,,,
2020-05-25,US_NV,-6.81,,,,,,,,
2020-05-25,US_NV_32001,108.4,,,,,,,,
2020-05-25,US_NV_32003,-11.35,,,,,,,,
2020-05-25,US_NV_32005,18.04,,,,,,,,
2020-05-25,US_NV_32007,94.57,,,,,,,,
2020-05-25,US_NV_32013,160.28,,,,,,,,
2020-05-25,US_NV_32019,90.05,,,,,,,,
2020-05-25,US_NV_32023,74.08,,,,,,,,
2020-05-25,US_NV_32031,-1.19,,,,,,,,
2020-05-25,US_NV_32510,19.13,,,,,,,,
2020-05-25,US_NY,-22.96,,,,,,,,
2020-05-25,US_NY_36001,-22.34,,,,,,,,
2020-05-25,US_NY_36003,50.39,,,,,,,,
2020-05-25,US_NY_36005,-17.69,,,,,,,,
2020-05-25,US_NY_36007,11.44,,,,,,,,
2020-05-25,US_NY_36009,35.44,,,,,,,,
2020-05-25,US_NY_36011,44.39,,,,,,,,
2020-05-25,US_NY_36013,34.43,,,,,,,,
2020-05-25,US_NY_36015,1.16,,,,,,,,
2020-05-25,US_NY_36017,35.64,,,,,,,,
2020-05-25,US_NY_36019,16.66,,,,,,,,
2020-05-25,US_NY_36021,34.8,,,,,,,,
2020-05-25,US_NY_36023,10.32,,,,,,,,
2020-05-25,US_NY_36025,52.44,,,,,,,,
2020-05-25,US_NY_36027,-3.76,,,,,,,,
2020-05-25,US_NY_36029,-13.27,,,,,,,,
2020-05-25,US_NY_36031,49.48,,,,,,,,
2020-05-25,US_NY_36033,47.12,,,,,,,,
2020-05-25,US_NY_36035,52.27,,,,,,,,
2020-05-25,US_NY_36037,10.24,,,,,,,,
2020-05-25,US_NY_36039,62.78,,,,,,,,
2020-05-25,US_NY_36043,41.29,,,,,,,,
2020-05-25,US_NY_36045,41.92,,,,,,,,
2020-05-25,US_NY_36047,-22.91,,,,,,,,
2020-05-25,US_NY_36049,72.46,,,,,,,,
2020-05-25,US_NY_36051,38.4,,,,,,,,
2020-05-25,US_NY_36053,26.89,,,,,,,,
2020-05-25,US_NY_36055,-12.04,,,,,,,,
2020-05-25,US_NY_36057,26.36,,,,,,,,
2020-05-25,US_NY_36059,-28.38,,,,,,,,
2020-05-25,US_NY_36061,-67.97,,,,,,,,
2020-05-25,US_NY_36063,7.25,,,,,,,,
2020-05-25,US_NY_36065,9.6,,,,,,,,
2020-05-25,US_NY_36067,-12.13,,,,,,,,
2020-05-25,US_NY_36069,13.92,,,,,,,,
2020-05-25,US_NY_36071,-0.19,,,,,,,,
2020-05-25,US_NY_36073,66.26,,,,,,,,
2020-05-25,US_NY_36075,39.96,,,,,,,,
2020-05-25,US_NY_36077,2.29,,,,,,,,
2020-05-25,US_NY_36079,7.73,,,,,,,,
2020-05-25,US_NY_36081,-30.02,,,,,,,,
2020-05-25,US_NY_36083,-2.25,,,,,,,,
2020-05-25,US_NY_36085,-21.25,,,,,,,,
2020-05-25,US_NY_36087,-6.19,,,,,,,,
2020-05-25,US_NY_36089,22.43,,,,,,,,
2020-05-25,US_NY_36091,14.24,,,,,,,,
2020-05-25,US_NY_36093,-4.6,,,,,,,,
2020-05-25,US_NY_36095,56.02,,,,,,,,
2020-05-25,US_NY_36097,163.01,,,,,,,,
2020-05-25,US_NY_36099,39.79,,,,,,,,
2020-05-25,US_NY_36101,26.96,,,,,,,,
2020-05-25,US_NY_36103,-10.53,,,,,,,,
2020-05-25,US_NY_36105,54.99,,,,,,,,
2020-05-25,US_NY_36107,19.84,,,,,,,,
2020-05-25,US_NY_36109,19.79,,,,,,,,
2020-05-25,US_NY_36111,25.48,,,,,,,,
2020-05-25,US_NY_36113,83.95,,,,,,,,
2020-05-25,US_NY_36115,27.04,,,,,,,,
2020-05-25,US_NY_36117,36.87,,,,,,,,
2020-05-25,US_NY_36119,-23.4,,,,,,,,
2020-05-25,US_NY_36121,80.77,,,,,,,,
2020-05-25,US_NY_36123,174.53,,,,,,,,
2020-05-25,US_OH,6.3,,,,,,,,
2020-05-25,US_OH_39001,42.95,,,,,,,,
2020-05-25,US_OH_39003,8.86,,,,,,,,
2020-05-25,US_OH_39005,55.91,,,,,,,,
2020-05-25,US_OH_39007,95.66,,,,,,,,
2020-05-25,US_OH_39009,-15.83,,,,,,,,
2020-05-25,US_OH_39011,28.49,,,,,,,,
2020-05-25,US_OH_39013,8.1,,,,,,,,
2020-05-25,US_OH_39015,45.83,,,,,,,,
2020-05-25,US_OH_39017,6.68,,,,,,,,
2020-05-25,US_OH_39019,55.01,,,,,,,,
2020-05-25,US_OH_39021,7.33,,,,,,,,
2020-05-25,US_OH_39023,10.57,,,,,,,,
2020-05-25,US_OH_39025,13.8,,,,,,,,
2020-05-25,US_OH_39027,22.68,,,,,,,,
2020-05-25,US_OH_39029,15,,,,,,,,
2020-05-25,US_OH_39031,19.09,,,,,,,,
2020-05-25,US_OH_39033,18.19,,,,,,,,
2020-05-25,US_OH_39035,-0.98,,,,,,,,
2020-05-25,US_OH_39037,6.73,,,,,,,,
2020-05-25,US_OH_39039,16.88,,,,,,,,
2020-05-25,US_OH_39041,21.02,,,,,,,,
2020-05-25,US_OH_39043,69.68,,,,,,,,
2020-05-25,US_OH_39045,26.61,,,,,,,,
2020-05-25,US_OH_39047,27.97,,,,,,,,
2020-05-25,US_OH_39049,-8.28,,,,,,,,
2020-05-25,US_OH_39051,26.42,,,,,,,,
2020-05-25,US_OH_39053,33.28,,,,,,,,
2020-05-25,US_OH_39055,7.62,,,,,,,,
2020-05-25,US_OH_39057,12.19,,,,,,,,
2020-05-25,US_OH_39059,56.52,,,,,,,,
2020-05-25,US_OH_39061,-9.71,,,,,,,,
2020-05-25,US_OH_39063,15.22,,,,,,,,
2020-05-25,US_OH_39065,-2.6,,,,,,,,
2020-05-25,US_OH_39069,-3.15,,,,,,,,
2020-05-25,US_OH_39071,49.46,,,,,,,,
2020-05-25,US_OH_39073,169.33,,,,,,,,
2020-05-25,US_OH_39075,29.66,,,,,,,,
2020-05-25,US_OH_39077,27.35,,,,,,,,
2020-05-25,US_OH_39079,55.11,,,,,,,,
2020-05-25,US_OH_39081,-3.78,,,,,,,,
2020-05-25,US_OH_39083,53.68,,,,,,,,
2020-05-25,US_OH_39085,26.76,,,,,,,,
2020-05-25,US_OH_39087,34.84,,,,,,,,
2020-05-25,US_OH_39089,8.96,,,,,,,,
2020-05-25,US_OH_39091,95.05,,,,,,,,
2020-05-25,US_OH_39093,15.81,,,,,,,,
2020-05-25,US_OH_39095,9.02,,,,,,,,
2020-05-25,US_OH_39097,15.26,,,,,,,,
2020-05-25,US_OH_39099,9.33,,,,,,,,
2020-05-25,US_OH_39101,28.68,,,,,,,,
2020-05-25,US_OH_39103,19.15,,,,,,,,
2020-05-25,US_OH_39105,46.83,,,,,,,,
2020-05-25,US_OH_39107,34.14,,,,,,,,
2020-05-25,US_OH_39109,14.1,,,,,,,,
2020-05-25,US_OH_39113,9.91,,,,,,,,
2020-05-25,US_OH_39117,55.73,,,,,,,,
2020-05-25,US_OH_39119,25.38,,,,,,,,
2020-05-25,US_OH_39123,297.54,,,,,,,,
2020-05-25,US_OH_39125,16.88,,,,,,,,
2020-05-25,US_OH_39127,34.34,,,,,,,,
2020-05-25,US_OH_39129,8.86,,,,,,,,
2020-05-25,US_OH_39131,39.4,,,,,,,,
2020-05-25,US_OH_39133,4.71,,,,,,,,
2020-05-25,US_OH_39135,40.64,,,,,,,,
2020-05-25,US_OH_39137,-3.94,,,,,,,,
2020-05-25,US_OH_39139,14.68,,,,,,,,
2020-05-25,US_OH_39141,28.85,,,,,,,,
2020-05-25,US_OH_39143,19.41,,,,,,,,
2020-05-25,US_OH_39145,19.77,,,,,,,,
2020-05-25,US_OH_39147,14.19,,,,,,,,
2020-05-25,US_OH_39149,20.38,,,,,,,,
2020-05-25,US_OH_39151,7.18,,,,,,,,
2020-05-25,US_OH_39153,0.41,,,,,,,,
2020-05-25,US_OH_39155,16.21,,,,,,,,
2020-05-25,US_OH_39157,35.58,,,,,,,,
2020-05-25,US_OH_39159,5.79,,,,,,,,
2020-05-25,US_OH_39161,46.18,,,,,,,,
2020-05-25,US_OH_39165,12.03,,,,,,,,
2020-05-25,US_OH_39167,8,,,,,,,,
2020-05-25,US_OH_39169,6.23,,,,,,,,
2020-05-25,US_OH_39171,54.68,,,,,,,,
2020-05-25,US_OH_39173,6.77,,,,,,,,
2020-05-25,US_OH_39175,59.06,,,,,,,,
2020-05-25,US_OK,1.75,,,,,,,,
2020-05-25,US_OK_40005,125.23,,,,,,,,
2020-05-25,US_OK_40009,23.74,,,,,,,,
2020-05-25,US_OK_40011,-8.81,,,,,,,,
2020-05-25,US_OK_40013,11.94,,,,,,,,
2020-05-25,US_OK_40015,25.78,,,,,,,,
2020-05-25,US_OK_40017,2.81,,,,,,,,
2020-05-25,US_OK_40019,48.43,,,,,,,,
2020-05-25,US_OK_40021,45.14,,,,,,,,
2020-05-25,US_OK_40027,-19.31,,,,,,,,
2020-05-25,US_OK_40031,26.86,,,,,,,,
2020-05-25,US_OK_40035,69.44,,,,,,,,
2020-05-25,US_OK_40037,19.08,,,,,,,,
2020-05-25,US_OK_40039,7.83,,,,,,,,
2020-05-25,US_OK_40041,182.46,,,,,,,,
2020-05-25,US_OK_40047,-1.91,,,,,,,,
2020-05-25,US_OK_40049,65.55,,,,,,,,
2020-05-25,US_OK_40051,-15.77,,,,,,,,
2020-05-25,US_OK_40065,26.57,,,,,,,,
2020-05-25,US_OK_40069,-8.82,,,,,,,,
2020-05-25,US_OK_40071,28.41,,,,,,,,
2020-05-25,US_OK_40073,-27.99,,,,,,,,
2020-05-25,US_OK_40079,22.64,,,,,,,,
2020-05-25,US_OK_40081,30.97,,,,,,,,
2020-05-25,US_OK_40083,11.59,,,,,,,,
2020-05-25,US_OK_40085,27.78,,,,,,,,
2020-05-25,US_OK_40087,18.34,,,,,,,,
2020-05-25,US_OK_40089,271.53,,,,,,,,
2020-05-25,US_OK_40091,147.01,,,,,,,,
2020-05-25,US_OK_40095,122.6,,,,,,,,
2020-05-25,US_OK_40097,66.25,,,,,,,,
2020-05-25,US_OK_40099,100.63,,,,,,,,
2020-05-25,US_OK_40101,28.09,,,,,,,,
2020-05-25,US_OK_40103,35.59,,,,,,,,
2020-05-25,US_OK_40109,-13.65,,,,,,,,
2020-05-25,US_OK_40111,26.01,,,,,,,,
2020-05-25,US_OK_40113,42.6,,,,,,,,
2020-05-25,US_OK_40115,61.32,,,,,,,,
2020-05-25,US_OK_40117,19.08,,,,,,,,
2020-05-25,US_OK_40119,-31.29,,,,,,,,
2020-05-25,US_OK_40121,62.36,,,,,,,,
2020-05-25,US_OK_40123,-8.39,,,,,,,,
2020-05-25,US_OK_40125,25.14,,,,,,,,
2020-05-25,US_OK_40131,16.56,,,,,,,,
2020-05-25,US_OK_40133,30.48,,,,,,,,
2020-05-25,US_OK_40135,55.28,,,,,,,,
2020-05-25,US_OK_40137,-18.16,,,,,,,,
2020-05-25,US_OK_40139,12.46,,,,,,,,
2020-05-25,US_OK_40143,-9.68,,,,,,,,
2020-05-25,US_OK_40145,27.67,,,,,,,,
2020-05-25,US_OK_40147,15.67,,,,,,,,
2020-05-25,US_OK_40149,23.7,,,,,,,,
2020-05-25,US_OK_40153,1.57,,,,,,,,
2020-05-25,US_OR,-3.64,,,,,,,,
2020-05-25,US_OR_41003,-11.98,,,,,,,,
2020-05-25,US_OR_41005,-12.61,,,,,,,,
2020-05-25,US_OR_41007,88.68,,,,,,,,
2020-05-25,US_OR_41009,32.85,,,,,,,,
2020-05-25,US_OR_41011,80.77,,,,,,,,
2020-05-25,US_OR_41013,131.75,,,,,,,,
2020-05-25,US_OR_41015,102.45,,,,,,,,
2020-05-25,US_OR_41017,81.16,,,,,,,,
2020-05-25,US_OR_41019,119.33,,,,,,,,
2020-05-25,US_OR_41027,113.37,,,,,,,,
2020-05-25,US_OR_41029,31.74,,,,,,,,
2020-05-25,US_OR_41031,270.92,,,,,,,,
2020-05-25,US_OR_41033,78.32,,,,,,,,
2020-05-25,US_OR_41035,130.57,,,,,,,,
2020-05-25,US_OR_41039,6.82,,,,,,,,
2020-05-25,US_OR_41041,142.65,,,,,,,,
2020-05-25,US_OR_41043,33.44,,,,,,,,
2020-05-25,US_OR_41045,146.11,,,,,,,,
2020-05-25,US_OR_41047,10.62,,,,,,,,
2020-05-25,US_OR_41051,-34.11,,,,,,,,
2020-05-25,US_OR_41053,27.31,,,,,,,,
2020-05-25,US_OR_41057,166.79,,,,,,,,
2020-05-25,US_OR_41059,73.88,,,,,,,,
2020-05-25,US_OR_41061,110.93,,,,,,,,
2020-05-25,US_OR_41065,147.09,,,,,,,,
2020-05-25,US_OR_41067,-26.61,,,,,,,,
2020-05-25,US_OR_41071,20.6,,,,,,,,
2020-05-25,US_PA,-10.94,,,,,,,,
2020-05-25,US_PA_42001,29.59,,,,,,,,
2020-05-25,US_PA_42003,-23.5,,,,,,,,
2020-05-25,US_PA_42005,40.26,,,,,,,,
2020-05-25,US_PA_42007,-7.02,,,,,,,,
2020-05-25,US_PA_42009,60.75,,,,,,,,
2020-05-25,US_PA_42011,0.55,,,,,,,,
2020-05-25,US_PA_42013,-4.74,,,,,,,,
2020-05-25,US_PA_42015,15.88,,,,,,,,
2020-05-25,US_PA_42017,-9.67,,,,,,,,
2020-05-25,US_PA_42019,1.99,,,,,,,,
2020-05-25,US_PA_42021,0.27,,,,,,,,
2020-05-25,US_PA_42025,67.43,,,,,,,,
2020-05-25,US_PA_42027,-57.36,,,,,,,,
2020-05-25,US_PA_42029,-21.36,,,,,,,,
2020-05-25,US_PA_42031,52.19,,,,,,,,
2020-05-25,US_PA_42033,30.71,,,,,,,,
2020-05-25,US_PA_42035,39.1,,,,,,,,
2020-05-25,US_PA_42037,25.48,,,,,,,,
2020-05-25,US_PA_42039,56.02,,,,,,,,
2020-05-25,US_PA_42041,-6.19,,,,,,,,
2020-05-25,US_PA_42043,-14.74,,,,,,,,
2020-05-25,US_PA_42045,-26.96,,,,,,,,
2020-05-25,US_PA_42047,38.32,,,,,,,,
2020-05-25,US_PA_42049,14.9,,,,,,,,
2020-05-25,US_PA_42051,44.01,,,,,,,,
2020-05-25,US_PA_42055,8.88,,,,,,,,
2020-05-25,US_PA_42057,57.29,,,,,,,,
2020-05-25,US_PA_42059,13.07,,,,,,,,
2020-05-25,US_PA_42061,109.47,,,,,,,,
2020-05-25,US_PA_42063,7.57,,,,,,,,
2020-05-25,US_PA_42065,49,,,,,,,,
2020-05-25,US_PA_42067,12.89,,,,,,,,
2020-05-25,US_PA_42069,12.02,,,,,,,,
2020-05-25,US_PA_42071,-6.16,,,,,,,,
2020-05-25,US_PA_42073,16.94,,,,,,,,
2020-05-25,US_PA_42075,9.45,,,,,,,,
2020-05-25,US_PA_42077,-7.24,,,,,,,,
2020-05-25,US_PA_42079,8.95,,,,,,,,
2020-05-25,US_PA_42081,7.6,,,,,,,,
2020-05-25,US_PA_42083,66.6,,,,,,,,
2020-05-25,US_PA_42085,29.96,,,,,,,,
2020-05-25,US_PA_42087,21.45,,,,,,,,
2020-05-25,US_PA_42089,24.86,,,,,,,,
2020-05-25,US_PA_42091,-33.09,,,,,,,,
2020-05-25,US_PA_42093,-13.08,,,,,,,,
2020-05-25,US_PA_42095,-10.49,,,,,,,,
2020-05-25,US_PA_42097,29.36,,,,,,,,
2020-05-25,US_PA_42099,54.94,,,,,,,,
2020-05-25,US_PA_42101,-17.72,,,,,,,,
2020-05-25,US_PA_42103,119.4,,,,,,,,
2020-05-25,US_PA_42107,31.92,,,,,,,,
2020-05-25,US_PA_42109,30.88,,,,,,,,
2020-05-25,US_PA_42111,64.69,,,,,,,,
2020-05-25,US_PA_42115,47.44,,,,,,,,
2020-05-25,US_PA_42117,88.83,,,,,,,,
2020-05-25,US_PA_42119,15.31,,,,,,,,
2020-05-25,US_PA_42121,52.89,,,,,,,,
2020-05-25,US_PA_42123,77.28,,,,,,,,
2020-05-25,US_PA_42125,-5.93,,,,,,,,
2020-05-25,US_PA_42127,91.8,,,,,,,,
2020-05-25,US_PA_42129,2.97,,,,,,,,
2020-05-25,US_PA_42131,46.01,,,,,,,,
2020-05-25,US_PA_42133,0.97,,,,,,,,
2020-05-25,US_PR,-28.56,,,,,,,,
2020-05-25,US_PR_72005,-6.12,,,,,,,,
2020-05-25,US_PR_72013,0,,,,,,,,
2020-05-25,US_PR_72021,-25.18,,,,,,,,
2020-05-25,US_PR_72025,-31.67,,,,,,,,
2020-05-25,US_PR_72031,-44.96,,,,,,,,
2020-05-25,US_PR_72051,-18.54,,,,,,,,
2020-05-25,US_PR_72061,-38.65,,,,,,,,
2020-05-25,US_PR_72063,-11.64,,,,,,,,
2020-05-25,US_PR_72069,-14.82,,,,,,,,
2020-05-25,US_PR_72097,-29.02,,,,,,,,
2020-05-25,US_PR_72113,-36.1,,,,,,,,
2020-05-25,US_PR_72119,-25.44,,,,,,,,
2020-05-25,US_PR_72127,-51.58,,,,,,,,
2020-05-25,US_PR_72137,-11.95,,,,,,,,
2020-05-25,US_PR_72139,-13.1,,,,,,,,
2020-05-25,US_RI,-3.03,,,,,,,,
2020-05-25,US_RI_44001,6.1,,,,,,,,
2020-05-25,US_RI_44003,-1.17,,,,,,,,
2020-05-25,US_RI_44005,52.24,,,,,,,,
2020-05-25,US_RI_44007,-14.12,,,,,,,,
2020-05-25,US_RI_44009,34.08,,,,,,,,
2020-05-25,US_SC,30.32,,,,,,,,
2020-05-25,US_SC_45001,36.75,,,,,,,,
2020-05-25,US_SC_45003,12.84,,,,,,,,
2020-05-25,US_SC_45007,20.75,,,,,,,,
2020-05-25,US_SC_45011,-1.34,,,,,,,,
2020-05-25,US_SC_45013,106.1,,,,,,,,
2020-05-25,US_SC_45015,4.08,,,,,,,,
2020-05-25,US_SC_45017,106.32,,,,,,,,
2020-05-25,US_SC_45019,12.36,,,,,,,,
2020-05-25,US_SC_45021,23.43,,,,,,,,
2020-05-25,US_SC_45023,48.63,,,,,,,,
2020-05-25,US_SC_45025,54.12,,,,,,,,
2020-05-25,US_SC_45027,71.43,,,,,,,,
2020-05-25,US_SC_45029,97.16,,,,,,,,
2020-05-25,US_SC_45031,40.72,,,,,,,,
2020-05-25,US_SC_45033,99.76,,,,,,,,
2020-05-25,US_SC_45035,18.56,,,,,,,,
2020-05-25,US_SC_45037,22.31,,,,,,,,
2020-05-25,US_SC_45039,77.07,,,,,,,,
2020-05-25,US_SC_45041,30.8,,,,,,,,
2020-05-25,US_SC_45043,106.55,,,,,,,,
2020-05-25,US_SC_45045,1.22,,,,,,,,
2020-05-25,US_SC_45047,7.41,,,,,,,,
2020-05-25,US_SC_45049,66.58,,,,,,,,
2020-05-25,US_SC_45051,219.99,,,,,,,,
2020-05-25,US_SC_45053,73.01,,,,,,,,
2020-05-25,US_SC_45055,16.58,,,,,,,,
2020-05-25,US_SC_45057,6.36,,,,,,,,
2020-05-25,US_SC_45059,52.98,,,,,,,,
2020-05-25,US_SC_45061,102.83,,,,,,,,
2020-05-25,US_SC_45063,7.33,,,,,,,,
2020-05-25,US_SC_45067,209.83,,,,,,,,
2020-05-25,US_SC_45069,140.89,,,,,,,,
2020-05-25,US_SC_45071,72.74,,,,,,,,
2020-05-25,US_SC_45073,63.41,,,,,,,,
2020-05-25,US_SC_45075,48.91,,,,,,,,
2020-05-25,US_SC_45077,-14.63,,,,,,,,
2020-05-25,US_SC_45079,-7.44,,,,,,,,
2020-05-25,US_SC_45081,37.3,,,,,,,,
2020-05-25,US_SC_45083,7.17,,,,,,,,
2020-05-25,US_SC_45085,18.36,,,,,,,,
2020-05-25,US_SC_45087,19.92,,,,,,,,
2020-05-25,US_SC_45089,33.19,,,,,,,,
2020-05-25,US_SC_45091,3.61,,,,,,,,
2020-05-25,US_SD,81.46,,,,,,,,
2020-05-25,US_SD_46011,-11.64,,,,,,,,
2020-05-25,US_SD_46013,24.28,,,,,,,,
2020-05-25,US_SD_46027,-17.49,,,,,,,,
2020-05-25,US_SD_46029,29.08,,,,,,,,
2020-05-25,US_SD_46035,126.78,,,,,,,,
2020-05-25,US_SD_46081,259.45,,,,,,,,
2020-05-25,US_SD_46083,24.31,,,,,,,,
2020-05-25,US_SD_46093,134.63,,,,,,,,
2020-05-25,US_SD_46099,23.56,,,,,,,,
2020-05-25,US_SD_46103,193.67,,,,,,,,
2020-05-25,US_SD_46127,49.74,,,,,,,,
2020-05-25,US_TN,9.86,,,,,,,,
2020-05-25,US_TN_47001,40.67,,,,,,,,
2020-05-25,US_TN_47003,25.76,,,,,,,,
2020-05-25,US_TN_47005,85.88,,,,,,,,
2020-05-25,US_TN_47009,29.64,,,,,,,,
2020-05-25,US_TN_47011,17.5,,,,,,,,
2020-05-25,US_TN_47013,392.54,,,,,,,,
2020-05-25,US_TN_47017,17.86,,,,,,,,
2020-05-25,US_TN_47019,39.56,,,,,,,,
2020-05-25,US_TN_47021,22.59,,,,,,,,
2020-05-25,US_TN_47023,29.41,,,,,,,,
2020-05-25,US_TN_47025,60.63,,,,,,,,
2020-05-25,US_TN_47029,127.13,,,,,,,,
2020-05-25,US_TN_47031,53.09,,,,,,,,
2020-05-25,US_TN_47033,67.51,,,,,,,,
2020-05-25,US_TN_47035,63.52,,,,,,,,
2020-05-25,US_TN_47037,-26.55,,,,,,,,
2020-05-25,US_TN_47039,48.96,,,,,,,,
2020-05-25,US_TN_47041,145.93,,,,,,,,
2020-05-25,US_TN_47043,29.34,,,,,,,,
2020-05-25,US_TN_47045,7.71,,,,,,,,
2020-05-25,US_TN_47047,26.5,,,,,,,,
2020-05-25,US_TN_47051,73.96,,,,,,,,
2020-05-25,US_TN_47053,15.27,,,,,,,,
2020-05-25,US_TN_47055,70.59,,,,,,,,
2020-05-25,US_TN_47057,85.75,,,,,,,,
2020-05-25,US_TN_47059,21.88,,,,,,,,
2020-05-25,US_TN_47061,129.56,,,,,,,,
2020-05-25,US_TN_47063,19.33,,,,,,,,
2020-05-25,US_TN_47065,6.07,,,,,,,,
2020-05-25,US_TN_47069,29.38,,,,,,,,
2020-05-25,US_TN_47071,123.1,,,,,,,,
2020-05-25,US_TN_47073,29.29,,,,,,,,
2020-05-25,US_TN_47075,54.27,,,,,,,,
2020-05-25,US_TN_47077,55.22,,,,,,,,
2020-05-25,US_TN_47079,55.31,,,,,,,,
2020-05-25,US_TN_47081,55.48,,,,,,,,
2020-05-25,US_TN_47085,55.49,,,,,,,,
2020-05-25,US_TN_47089,72.08,,,,,,,,
2020-05-25,US_TN_47093,2.41,,,,,,,,
2020-05-25,US_TN_47097,20.35,,,,,,,,
2020-05-25,US_TN_47099,34.19,,,,,,,,
2020-05-25,US_TN_47103,35.39,,,,,,,,
2020-05-25,US_TN_47105,51.95,,,,,,,,
2020-05-25,US_TN_47107,26.63,,,,,,,,
